"Company";"TypeName";"Inches";"Screen_width";"Screen_height";"TouchScreen";"IPS_Panel";"Ram";"Gpu_Brand";"Gpu_Name";"OpSys";"Weight";"Price";"Cpu_brand";"Cpu_Speed_Ghz";"Cpu_Model";"Cpu_type";"Memory_1_Type";"Memory_1_Size";"Memory_2_Type";"Memory_2_Size"
"Dell";"Ultrabook";13.3;1920;1080;1;0;8;"Intel";" UHD Graphics 620";"Windows 10";1.42;98134;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";256;"";0
"Asus";"Notebook";15.6;3840;2160;0;1;12;"Intel";" HD Graphics 530";"Windows 10";2.06;69211;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";128;"HDD";1024
"Dell";"Notebook";14.0;1366;768;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.79;39427;"Intel";2.3;"Core i3 6100U";"Core i3";"SSD";128;"";0
"Dell";"Workstation";0.0;1920;1080;0;0;8;"Nvidia";" Quadro M1200";"Windows 10";1.78;128298;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.7;72674;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";180;"";0
"Toshiba";"Notebook";13.3;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.05;89084;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;1;8;"Nvidia";" GeForce 940MX";"Windows 10";2.16;67239;"Intel";1.8;"Core i7 8550U";"Core i7";"SSD";512;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.18;31254;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";1024;"";0
"HP";"Notebook";13.3;1920;1080;0;1;4;"Intel";" UHD Graphics 620";"Windows 10";1.49;38681;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";128;"";0
"Chuwi";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics";"Windows 10";1.89;13261;"Intel";1.4;"Atom x5-Z8350 1.44GHz";"Atom x5-Z8350";"Flash Storage";64;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.3;30103;"Intel";2.0;"Core i3 6006U";"Core i3";"SSD";128;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;1;8;"Intel";" UHD Graphics 620";"Windows 10";1.75;55891;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";256;"";0
"Dell";"Workstation";15.6;1920;1080;0;1;16;"Nvidia";" Quadro M620";"Windows 10";2.17;124569;"Intel";2.7;"Core i7 6820HQ";"Core i7";"SSD";512;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1050";"Windows 10";2.06;101179;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";512;"";0
"Lenovo";"Ultrabook";12.5;1920;1080;0;1;16;"Intel";" HD Graphics 620";"Windows 10";1.36;95797;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Asus";"Ultrabook";12.5;1920;1080;0;0;16;"Intel";" HD Graphics 620";"Windows 10";0.91;103896;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Nvidia";" GeForce 940MX";"Windows 10";2.3;53919;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Toshiba";"Ultrabook";13.3;1920;1080;1;0;32;"Intel";" HD Graphics 620";"Windows 10";1.05;149131;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Asus";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";1.99;71928;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Acer";"Notebook";15.6;1366;768;0;0;8;"AMD";" Radeon RX 540";"Windows 10";2.2;30849;"AMD";2.5;"A10-Series 9620P";"A10-Series 9620P";"HDD";1024;"";0
"Asus";"Gaming";17.3;1920;1080;1;1;24;"Nvidia";" GeForce GTX 965M";"Windows 10";4.33;67612;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";256;"HDD";1024
"Lenovo";"Ultrabook";12.5;1366;768;0;1;8;"Intel";" HD Graphics 520";"Windows 10";1.3;58555;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";180;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"Intel";" UHD Graphics 620";"Windows 10";2.17;47893;"Intel";1.8;"Core i7 8550U";"Core i7";"SSD";256;"";0
"HP";"Notebook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.48;93187;"Intel";2.8;"Core i7 7600U";"Core i7";"SSD";1024;"";0
"Lenovo";"Notebook";13.3;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.4;50563;"Intel";2.4;"Core i3 7100U";"Core i3";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";2.3;48538;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Asus";"Netbook";11.6;1366;768;0;0;4;"Intel";" HD Graphics 500";"Windows 10";1.2;18115;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"Flash Storage";64;"";0
"HP";"Notebook";15.6;1366;768;0;0;8;"AMD";" Radeon 520";"Windows 10";1.91;32980;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;1;8;"Intel";" UHD Graphics 620";"Windows 10";1.4;85195;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 500";"Windows 10";2.1;15931;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"HDD";500;"";0
"Lenovo";"Netbook";11.6;1366;768;0;0;4;"Intel";" HD Graphics 400";"Chrome OS";1.25;14119;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"SSD";16;"";0
"Lenovo";"Notebook";13.3;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.44;50563;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Asus";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";2.0;65215;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"HDD";1024
"Acer";"Notebook";15.6;1920;1080;0;1;4;"Nvidia";" GeForce MX150";"Windows 10";2.2;32661;"Intel";1.6;"Core i5 8250U";"Core i5";"HDD";1024;"";0
"HP";"Ultrabook";13.3;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.34;70489;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Lenovo";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1060";"No OS";2.4;61219;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Dell";"Ultrabook";13.3;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";1.29;47899;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"Acer";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 940MX";"Windows 10";2.2;34046;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";500;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";2.18;44542;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;16;"AMD";" Radeon 530";"Windows 10";2.2;64961;"Intel";1.8;"Core i7 8550U";"Core i7";"SSD";256;"HDD";1024
"Xiaomi";"Notebook";15.6;1920;1080;0;1;16;"Nvidia";" GeForce MX150";"No OS";1.95;74589;"Intel";1.8;"Core i7 8550U";"Core i7";"SSD";256;"";0
"Asus";"Netbook";11.6;1366;768;0;0;2;"Intel";" HD Graphics 500";"Windows 10";1.1;13054;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"Flash Storage";32;"";0
"HP";"Notebook";15.6;1366;768;1;0;4;"Intel";" UHD Graphics 620";"Windows 10";2.04;27784;"Intel";1.6;"Core i5 8250U";"Core i5";"HDD";1024;"";0
"Asus";"Gaming";15.6;1920;1080;0;0;24;"Nvidia";" GeForce GTX1080";"Windows 10";2.24;158135;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";512;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 930MX";"Windows 10";2.04;47366;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Asus";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX1050 Ti";"Windows 10";3.0;80133;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Lenovo";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1060";"Windows 10";3.2;74539;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"HP";"Ultrabook";13.3;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.32;74539;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.64;68184;"Intel";2.6;"Core i5 7300U";"Core i5";"SSD";256;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.63;36710;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"SSD";128;"";0
"Dell";"Notebook";17.3;1920;1080;0;1;8;"AMD";" Radeon 530";"Linux";2.8;47366;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";128;"HDD";1024
"Lenovo";"Notebook";24.0;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 7";2.02;71395;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 920MX";"Windows 10";2.2;42571;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;8;"Nvidia";" GeForce 920MX ";"No OS";2.2;24456;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;4;"AMD";" Radeon R5 M430";"Windows 10";2.3;31169;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.9;73367;"Intel";2.8;"Core i5 7440HQ";"Core i5";"SSD";256;"";0
"Dell";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1070";"Windows 10";4.42;160520;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Toshiba";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";2.0;45821;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Asus";"Notebook";15.6;3840;2160;0;1;8;"Nvidia";" GeForce GTX 960M";"Windows 10";2.0;69211;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"HDD";1024
"Mediacom";"Notebook";13.3;1920;1080;0;1;4;"Intel";" HD Graphics 500";"Windows 10";1.2;19660;"Intel";1.1;"Celeron Quad Core N3450";"Celeron Quad";"SSD";32;"";0
"Asus";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1060";"Windows 10";2.3;87859;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";128;"HDD";1024
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 930MX";"Windows 10";1.93;72940;"Intel";2.8;"Core i7 7600U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon 530";"Windows 10";2.2;42486;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 405";"Windows 10";1.86;21258;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"SSD";256;"";0
"HP";"Gaming";17.3;1920;1080;0;0;12;"Nvidia";" GeForce GTX 1060";"Windows 10";2.62;95851;"Intel";2.8;"Core i7 7700HQ";"Core i7";"HDD";1024;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;1;8;"Nvidia";" GeForce 940MX";"Windows 10";1.87;45768;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Dell";"Ultrabook";13.3;3200;1800;1;0;8;"Intel";" UHD Graphics 620";"Windows 10";1.2;74539;"Intel";1.8;"Core i7 8550U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.6;39207;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"SSD";128;"";0
"HP";"Ultrabook";13.3;3200;1800;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.34;61006;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Acer";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Linux";2.4;42517;"Intel";2.5;"Core i5 7300HQ";"Core i5";"HDD";1024;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R2 Graphics";"Windows 10";2.0;18595;"AMD";1.8;"E-Series 7110";"E-Series 7110";"HDD";500;"";0
"HP";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.1;37589;"Intel";2.4;"Core i3 7100U";"Core i3";"SSD";128;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.87;41825;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"No OS";2.15;24634;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";1024;"";0
"HP";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.86;21152;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.99;92121;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.2;26587;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"SSD";128;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.9;59513;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1070";"Windows 10";4.42;143803;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"HP";"Notebook";17.3;1600;900;0;0;8;"Intel";" HD Graphics 520";"Windows 10";2.65;28992;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"HP";"Notebook";17.3;1920;1080;0;0;8;"Nvidia";" GeForce 930MX";"Windows 10";2.63;68198;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 500";"Linux";2.0;11935;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"HDD";500;"";0
"Mediacom";"Notebook";13.3;1920;1080;0;1;4;"Intel";" HD Graphics";"Windows 10";1.35;13586;"Intel";1.4;"Atom x5-Z8350 1.44GHz";"Atom x5-Z8350";"Flash Storage";32;"";0
"Lenovo";"Notebook";17.3;1600;900;0;0;6;"Nvidia";" GeForce 940MX";"Windows 10";2.8;50563;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";128;"HDD";1024
"HP";"Notebook";15.6;1920;1080;0;1;6;"AMD";" Radeon 530";"Windows 10";1.91;30311;"AMD";2.5;"A10-Series A10-9620P";"A10-Series A10-9620P";"SSD";128;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R5 M420";"Windows 10";2.18;32922;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"Acer";"2 in 1 Convertible";11.6;1920;1080;1;1;4;"Intel";" HD Graphics 500";"Windows 10";1.25;18595;"Intel";2.0;"Celeron Dual Core N3350";"Celeron Dual";"Flash Storage";32;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.05;33566;"Intel";2.7;"Core i3 7130U";"Core i3";"SSD";128;"";0
"HP";"Ultrabook";13.3;3200;1800;1;1;16;"Intel";" HD Graphics 515";"Windows 10";1.16;104695;"Intel";1.2;"Core M 6Y75";"Core M";"SSD";512;"";0
"Lenovo";"Notebook";17.3;1920;1080;0;1;8;"Nvidia";" Quadro M620M";"Windows 10";3.4;159787;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"";0
"Asus";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.5;44702;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";128;"HDD";1024
"Dell";"Ultrabook";13.3;3840;2160;1;1;8;"Intel";" UHD Graphics 620";"Windows 10";1.21;85195;"Intel";1.6;"Core i5 8250U";"Core i5";"SSD";128;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.93;51096;"Intel";2.6;"Core i5 7300U";"Core i5";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 505";"Windows 10";2.2;18328;"Intel";1.1;"Pentium Quad Core N4200";"Pentium Quad";"HDD";500;"";0
"Lenovo";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.02;52747;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"HP";"Workstation";17.3;1600;900;0;0;8;"Nvidia";" Quadro M1200";"Windows 10";3.14;99154;"Intel";2.8;"Core i5 7440HQ";"Core i5";"HDD";500;"";0
"HP";"Notebook";14.0;1366;768;0;0;8;"Intel";" HD Graphics 405";"Windows 10";1.94;20726;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"HDD";1024;"";0
"HP";"Notebook";15.6;1920;1080;0;1;6;"AMD";" Radeon 530";"Windows 10";1.95;34579;"AMD";3.0;"A9-Series A9-9420 3GHz";"A9-Series A9-9420";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";2.3;44222;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.05;36497;"Intel";1.6;"Core i5 8250U";"Core i5";"HDD";500;"";0
"Mediacom";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics";"Windows 10";1.4;13267;"Intel";1.4;"Atom x5-Z8350 1.44GHz";"Atom x5-Z8350";"SSD";32;"";0
"Toshiba";"Ultrabook";14.0;1920;1080;1;0;16;"Intel";" HD Graphics 620";"Windows 10";1.24;99367;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Lenovo";"Gaming";17.3;1920;1080;0;1;32;"Nvidia";" GeForce GTX 1070";"Windows 10";4.6;141885;"Intel";2.7;"Core i7 6820HK";"Core i7";"SSD";256;"HDD";1024
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1070";"Windows 10";4.14;145401;"Intel";2.9;"Core i7 7820HK";"Core i7";"SSD";512;"HDD";1024
"Dell";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R5 M430";"Linux";2.2;39907;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Mediacom";"Notebook";14.0;1920;1080;0;1;4;"Intel";" HD Graphics 500";"Windows 10";1.45;20726;"Intel";1.1;"Celeron Quad Core N3450";"Celeron Quad";"SSD";32;"";0
"Dell";"Notebook";15.6;1366;768;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.9;53734;"Intel";2.6;"Core i5 7300U";"Core i5";"HDD";500;"";0
"HP";"Notebook";13.3;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.49;38308;"Intel";2.4;"Core i3 7100U";"Core i3";"SSD";128;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;16;"Nvidia";" GeForce 930MX";"Windows 10";1.93;81912;"Intel";2.8;"Core i7 7600U";"Core i7";"SSD";256;"";0
"Dell";"Netbook";11.6;1366;768;0;0;4;"Intel";" HD Graphics 400";"Chrome OS";1.26;15718;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";16;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 980M";"Windows 10";4.5;125155;"Intel";2.7;"Core i7 6820HK";"Core i7";"SSD";128;"HDD";1024
"HP";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1050";"Windows 10";3.78;79813;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Lenovo";"Ultrabook";14.0;1920;1080;0;1;12;"Intel";" HD Graphics 520";"Windows 10";8.4;89137;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1366;768;1;0;12;"Intel";" HD Graphics 620";"Windows 10";2.2;32448;"Intel";1.8;"Core i7 8550U";"Core i7";"HDD";1024;"";0
"Asus";"Gaming";17.3;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1060";"Windows 10";2.73;94306;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";128;"HDD";1024
"Asus";"2 in 1 Convertible";15.6;1366;768;1;0;8;"Intel";" HD Graphics 520";"Windows 10";2.2;39374;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;12;"AMD";" Radeon 530";"Windows 10";2.2;50563;"AMD";3.6;"A12-Series 9720P";"A12-Series 9720P";"SSD";512;"";0
"Dell";"2 in 1 Convertible";31.6;1366;768;1;0;4;"Intel";" HD Graphics 615";"Windows 10";1.39;32128;"Intel";1.0;"Core M 7Y30";"Core M";"SSD";128;"";0
"Samsung";"Notebook";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1050";"Windows 10";2.5;90523;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Lenovo";"Notebook";17.3;1920;1080;0;0;4;"Intel";" HD Graphics 520";"No OS";2.8;28185;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;8;"Intel";" HD Graphics 520";"Windows 10";2.29;24456;"Intel";2.3;"Core i3 6100U";"Core i3";"HDD";1024;"";0
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";1.37;107892;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 630";"Windows 10";1.7;78535;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";256;"";0
"Dell";"2 in 1 Convertible";12.5;1920;1080;1;0;8;"Intel";" HD Graphics 620";"Windows 10";1.34;88978;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Workstation";15.6;1920;1080;1;0;8;"Nvidia";" Quadro M620";"Windows 10";2.06;93933;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.84;64948;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.1;35617;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";500;"";0
"Acer";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics 500";"Windows 10";1.6;17529;"Intel";1.1;"Celeron Quad Core N3450";"Celeron Quad";"Flash Storage";32;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 970M";"Windows 10";4.14;117163;"Intel";2.7;"Core i7 6820HK";"Core i7";"SSD";128;"HDD";1024
"Dell";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R5 M420";"Linux";2.18;24775;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"MSI";"Gaming";15.6;3840;2160;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";1.8;122491;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Toshiba";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 520";"Windows 10";2.2;74539;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;6;"Intel";" HD Graphics 620";"Windows 10";2.4;30050;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;8;"Intel";" HD Graphics 630";"Windows 10";2.0;69211;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"";0
"Acer";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 405";"Windows 10";1.6;18595;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"Flash Storage";128;"";0
"Lenovo";"Notebook";15.6;3840;2160;0;1;32;"Nvidia";" Quadro M2200M";"Windows 10";2.5;261019;"Intel";3.1;"Xeon E3-1535M v6";"Xeon E3-1535M";"SSD";1024;"";0
"Dell";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 960<U+039C>";"Windows 10";2.59;46834;"Intel";2.6;"Core i7 6700HQ";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Linux";2.18;23651;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Linux";2.25;19128;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Linux";1.93;46300;"Intel";2.6;"Core i5 7300U";"Core i5";"HDD";500;"";0
"Asus";"Gaming";17.3;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";3.0;62231;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"HP";"Ultrabook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.84;74006;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1070";"Windows 10";2.94;120832;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
